index	dominant_topic_no	topic_contribution_percentage	topic_keyword	id	likes	link	permalink	retweets	timestamp	tweet	tweet_hashtags	tweet_mentions	tweet_pic	username
14	1.0	0.1919	democrat, border, wall, security, dem, stop, mexico, build, include, illegal	1134240653926232064	162393		https://twitter.com/realDonaldTrump/status/1134240653926232064	39610	1559259000	On June 10th, the United States will impose a 5% Tariff on all goods coming into our Country from Mexico, until such time as illegal migrants coming through Mexico, and into our Country, STOP. The Tariff will gradually increase until the Illegal Immigration problem is remedied,..	[]	[]		realDonaldTrump
15	5.0	0.1906	time, fake_news, medium, story, report, fact, bad, news, fake, book	1134223799300153347	86841		https://twitter.com/realDonaldTrump/status/1134223799300153347	21772	1559254980	The Navy put out a disclaimer on the McCain story. Looks like the story was an exaggeration, or even Fake News - but why not, everything else is!	[]	[]		realDonaldTrump
16	1.0	0.2301	democrat, border, wall, security, dem, stop, mexico, build, include, illegal	1134206851174862856	108896		https://twitter.com/realDonaldTrump/status/1134206851174862856	36607	1559250960	Yesterday, Border Patrol agents apprehended the largest group of illegal aliens ever: 1,036 people who illegally crossed the border in El Paso around 4am. Democrats need to stand by our incredible Border Patrol and finally fix the loopholes at our Border!	[]	[]	pic.twitter.com/6K1rIUzorM	realDonaldTrump
17	7.0	0.1639	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1134134880860852225	75374		https://twitter.com/realDonaldTrump/status/1134134880860852225	13808	1559233800	Just arrived in Colorado. Getting ready to deliver the commencement speech at the Air Force Academy graduation. Very exciting - probably will be broadcast live on TV. They want good ratings!	[]	[]		realDonaldTrump
18	0.0	0.0909	year, country, china, trade, pay, deal, tariff, money, lose, dollar	1134134541378052096	85095		https://twitter.com/realDonaldTrump/status/1134134541378052096	20637	1559233680		[]	[]	pic.twitter.com/J80cxMYVDX	realDonaldTrump
19	8.0	0.1588	vote, win, strong, republican, crime, love, state, big, run, senate	1134134203308752898	88509		https://twitter.com/realDonaldTrump/status/1134134203308752898	16350	1559233620	Very sad to hear the news on the passing of my friend, Senator Thad Cochran. He was a real Senator with incredible values - even flew back to Senate from Mississippi for important Healthcare Vote when he was desperately ill. Thad never let our Country (or me) down!	[]	[]		realDonaldTrump
20	3.0	0.1793	collusion, fbi, russia, campaign, witch_hunt, total, start, fire, russian, lie	1134120831389392896	100953		https://twitter.com/realDonaldTrump/status/1134120831389392896	27292	1559230440	Robert Mueller came to the Oval Office (along with other potential candidates) seeking to be named the Director of the FBI. He had already been in that position for 12 years, I told him NO. The next day he was named Special Counsel - A total Conflict of Interest. NICE!	[]	[]		realDonaldTrump
21	3.0	0.1212	collusion, fbi, russia, campaign, witch_hunt, total, start, fire, russian, lie	1134107544681455616	66243		https://twitter.com/realDonaldTrump/status/1134107544681455616	15416	1559227260	“Comey and Brennan are turning on each other.”  @kilmeade	[]	['kilmeade']		realDonaldTrump
22	3.0	0.1304	collusion, fbi, russia, campaign, witch_hunt, total, start, fire, russian, lie	1134092525218590721	64265		https://twitter.com/realDonaldTrump/status/1134092525218590721	14431	1559223660	Congressman John Ratcliffe, “The Trump Campaign clearly did not conspire or collude.”  @FoxNews	[]	['FoxNews']		realDonaldTrump
23	6.0	0.169	country, make, america, back, long, end, meeting, talk, leave, fight	1134066372584062976	104163		https://twitter.com/realDonaldTrump/status/1134066372584062976	22156	1559217420	....say he fought back against this phony crime that didn’t exist, this horrendous false accusation, and he shouldn’t fight back, he should just sit back and take it. Could this be Obstruction? No, Mueller didn’t find Obstruction either. Presidential Harassment!	[]	[]		realDonaldTrump
24	3.0	0.1723	collusion, fbi, russia, campaign, witch_hunt, total, start, fire, russian, lie	1134066371510378501	117961		https://twitter.com/realDonaldTrump/status/1134066371510378501	27088	1559217420	Russia, Russia, Russia! That’s all you heard at the beginning of this Witch Hunt Hoax...And now Russia has disappeared because I had nothing to do with Russia helping me to get elected. It was a crime that didn’t exist. So now the Dems and their partner, the Fake News Media,.....	[]	[]		realDonaldTrump
25	0.0	0.1295	year, country, china, trade, pay, deal, tariff, money, lose, dollar	1134057302821150722	102045		https://twitter.com/realDonaldTrump/status/1134057302821150722	24950	1559215260	The Greatest Presidential Harassment in history. After spending $40,000,000 over two dark years, with unlimited access, people, resources and cooperation, highly conflicted Robert Mueller would have brought charges, if he had ANYTHING, but there were no charges to bring!	[]	[]		realDonaldTrump
26	2.0	0.1514	day, north_korea, nation, family, man, world, place, honor, woman, life	1133900762709463040	98326		https://twitter.com/realDonaldTrump/status/1133900762709463040	20136	1559177940	I was not informed about anything having to do with the Navy Ship USS John S. McCain during my recent visit to Japan. Nevertheless,  @FLOTUS and I loved being with our great Military Men and Women - what a spectacular job they do!	[]	['FLOTUS']		realDonaldTrump
27	7.0	0.1241	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1133897476497448960	70707		https://twitter.com/realDonaldTrump/status/1133897476497448960	15457	1559177160	Great show tonight  @seanhannity, you really get it (9:00 P.M.  @FoxNews), that’s why you’re Number One (by far)! Also, please tell Mark Levin congrats on having the Number One book!	[]	['seanhannity', 'FoxNews']		realDonaldTrump
28	3.0	0.1207	collusion, fbi, russia, campaign, witch_hunt, total, start, fire, russian, lie	1133893813611782144	176305		https://twitter.com/realDonaldTrump/status/1133893813611782144	42828	1559176320	How do you impeach a Republican President for a crime that was committed by the Democrats? WITCH-HUNT!	[]	[]		realDonaldTrump
29	4.0	0.1561	make, good, thing, happen, bad, call, foxnew, show, put, give	1133759237136494592	161224		https://twitter.com/realDonaldTrump/status/1133759237136494592	38239	1559144220	Nothing changes from the Mueller Report. There was insufficient evidence and therefore, in our Country, a person is innocent. The case is closed! Thank you.	[]	[]		realDonaldTrump
30	8.0	0.1387	vote, win, strong, republican, crime, love, state, big, run, senate	1133699637678870528	89350		https://twitter.com/realDonaldTrump/status/1133699637678870528	20325	1559130000	...If Alabama does not elect a Republican to the Senate in 2020, many of the incredible gains that we have made during my Presidency may be lost, including our Pro-Life victories. Roy Moore cannot win, and the consequences will be devastating....Judges and Supreme Court Justices!	[]	[]		realDonaldTrump
31	8.0	0.1921	vote, win, strong, republican, crime, love, state, big, run, senate	1133699631857262593	96566		https://twitter.com/realDonaldTrump/status/1133699631857262593	21363	1559130000	Republicans cannot allow themselves to again lose the Senate seat in the Great State of Alabama. This time it will be for Six Years, not just Two. I have NOTHING against Roy Moore, and unlike many other Republican leaders, wanted him to win. But he didn’t, and probably won’t.....	[]	[]		realDonaldTrump
32	0.0	0.0909	year, country, china, trade, pay, deal, tariff, money, lose, dollar	1133531809118076929	268671		https://twitter.com/realDonaldTrump/status/1133531809118076929	63617	1559089980	THANK YOU JAPAN!	[]	[]	pic.twitter.com/ZvzEL8iQsi	realDonaldTrump
33	6.0	0.1575	country, make, america, back, long, end, meeting, talk, leave, fight	1133529099530571777	103716		https://twitter.com/realDonaldTrump/status/1133529099530571777	19558	1559089320	Back from Japan after a very successful trip. Big progress on MANY fronts. A great country with a wonderful leader in Prime Minister Abe!	[]	[]		realDonaldTrump
34	4.0	0.185	make, good, thing, happen, bad, call, foxnew, show, put, give	1133492876296511491	129461		https://twitter.com/realDonaldTrump/status/1133492876296511491	26986	1559080680	I was actually sticking up for Sleepy Joe Biden while on foreign soil. Kim Jong Un called him a “low IQ idiot,” and many other things, whereas I related the quote of Chairman Kim as a much softer “low IQ individual.” Who could possibly be upset with that?	[]	[]		realDonaldTrump
35	7.0	0.1717	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1133484222423941120	56332		https://twitter.com/realDonaldTrump/status/1133484222423941120	11948	1559078640	Just spoke to Governor  @AsaHutchinson of the Great State of Arkansas to inform him that FEMA and the Federal Government will do whatever is necessary to help out with what has turned out to be Record Flooding. Asa and local officials are doing a great job!	[]	['AsaHutchinson']		realDonaldTrump
36	8.0	0.1345	vote, win, strong, republican, crime, love, state, big, run, senate	1133457998586818561	59391		https://twitter.com/realDonaldTrump/status/1133457998586818561	11967	1559072400	.  @GovMikeDeWine just updated me on the devastation from the many tornadoes that struck Ohio early this morning. My Administration fully supports the people of the great State of Ohio as they begin the cleanup and recovery.	[]	['GovMikeDeWine']		realDonaldTrump
37	7.0	0.1657	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1133457412428640256	80270		https://twitter.com/realDonaldTrump/status/1133457412428640256	15376	1559072280	Storms overnight across Ohio and many other States were very dangerous and damaging. My team continues to update me with reports from emergency managers in the States affected. Listen to your local officials and be resilient. We are with you!	[]	[]		realDonaldTrump
38	0.0	0.1066	year, country, china, trade, pay, deal, tariff, money, lose, dollar	1133352140431216640	159279		https://twitter.com/realDonaldTrump/status/1133352140431216640	35692	1559047140	GOD BLESS THE USA	[]	[]	pic.twitter.com/Y8HRT6wnWZ	realDonaldTrump
39	7.0	0.1711	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1133284566632787969	64360		https://twitter.com/realDonaldTrump/status/1133284566632787969	13255	1559031060	Spoke with  @GovStitt of Oklahoma last night from Japan because of the devastating tornadoes. Told him that  @FEMA and the federal government are fully behind him and the great people of Oklahoma.	[]	['GovStitt', 'FEMA']		realDonaldTrump
40	6.0	0.1066	country, make, america, back, long, end, meeting, talk, leave, fight	1133170167641460736	91302	https://twitter.com/usforcesjapan/status/1133166058515324928	https://twitter.com/realDonaldTrump/status/1133170167641460736	19961	1559003760	Can’t wait to see you all soon! ...	[]	[]		realDonaldTrump
41	7.0	0.1786	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1133145260018819072	89724		https://twitter.com/realDonaldTrump/status/1133145260018819072	17185	1558997820	I will be making two stops this morning in Japan to visit with our Great Military, then a quick stop in Alaska and back to D.C. Meetings with Prime Minister Abe went very well, and getting to spend time with the new Emperor and Empress of Japan was a great honor!	[]	[]		realDonaldTrump
42	1.0	0.1244	democrat, border, wall, security, dem, stop, mexico, build, include, illegal	1133139717069910017	97982		https://twitter.com/realDonaldTrump/status/1133139717069910017	22825	1558996500	Anyone associated with the 1994 Crime Bill will not have a chance of being elected. In particular, African Americans will not be able to vote for you. I, on the other hand, was responsible for Criminal Justice Reform, which had tremendous support, & helped fix the bad 1994 Bill!	[]	[]		realDonaldTrump
43	3.0	0.1261	collusion, fbi, russia, campaign, witch_hunt, total, start, fire, russian, lie	1133119875272994816	82215		https://twitter.com/realDonaldTrump/status/1133119875272994816	22087	1558991760	....Super Predator was the term associated with the 1994 Crime Bill that Sleepy Joe Biden was so heavily involved in passing. That was a dark period in American History, but has Sleepy Joe apologized? No!	[]	[]		realDonaldTrump
44	9.0	0.1613	president, work, election, hard, give, obama, justice, foxandfriend, political, important	1133031322912473093	95581		https://twitter.com/realDonaldTrump/status/1133031322912473093	18830	1558970640	Hoping things will work out with Israel's coalition formation and Bibi and I can continue to make the alliance between America and Israel stronger than ever. A lot more to do!	[]	[]		realDonaldTrump
45	0.0	0.0909	year, country, china, trade, pay, deal, tariff, money, lose, dollar	1133018405051817987	105227		https://twitter.com/realDonaldTrump/status/1133018405051817987	24056	1558967580		[]	[]	pic.twitter.com/BmmWXDFMQP	realDonaldTrump
46	3.0	0.1169	collusion, fbi, russia, campaign, witch_hunt, total, start, fire, russian, lie	1133009099212247042	64458	https://thehill.com/homenews/administration/445588-liz-cheney-statements-by-agents-investigating-trump-could-well-be?utm_source=dlvr.it&utm_medium=twitter	https://twitter.com/realDonaldTrump/status/1133009099212247042	18261	1558965360	Liz Cheney: Statements by agents investigating Trump 'could well be treason' ...	[]	[]		realDonaldTrump
47	9.0	0.1087	president, work, election, hard, give, obama, justice, foxandfriend, political, important	1132994153317588992	83506		https://twitter.com/realDonaldTrump/status/1132994153317588992	20563	1558961820	 #MemorialDay	['MemorialDay']	[]	pic.twitter.com/FmwhvPvvQU	realDonaldTrump
48	0.0	0.0909	year, country, china, trade, pay, deal, tariff, money, lose, dollar	1132993497903108101	116426		https://twitter.com/realDonaldTrump/status/1132993497903108101	30798	1558961640		[]	[]	pic.twitter.com/lZRn4j8SpD	realDonaldTrump
49	1.0	0.1193	democrat, border, wall, security, dem, stop, mexico, build, include, illegal	1132937986427957248	81257		https://twitter.com/realDonaldTrump/status/1132937986427957248	18027	1558948380	The Dems are getting NOTHING done in Congress! They only want a Do-Over on Mueller!	[]	[]		realDonaldTrump
50	10.0	0.2105	job, american, good, history, high, economy, number, record, low, administration	1132937098753789952	93216	https://twitter.com/GOPChairwoman/status/1132727099930927106	https://twitter.com/realDonaldTrump/status/1132937098753789952	24539	1558948200	Impeach for what, having created perhaps the greatest Economy in our Country’s history, rebuilding our Military, taking care of our Vets (Choice), Judges, Best Jobs Numbers Ever, and much more? Dems are Obstructionists! ...	[]	[]		realDonaldTrump
51	5.0	0.1332	time, fake_news, medium, story, report, fact, bad, news, fake, book	1132933851133534210	90377		https://twitter.com/realDonaldTrump/status/1132933851133534210	24775	1558947420	.  @ianbremmer now admits that he MADE UP “a completely ludicrous quote,” attributing it to me. This is what’s going on in the age of Fake News. People think they can say anything and get away with it. Really, the libel laws should be changed to hold Fake News Media accountable!	[]	['ianbremmer']		realDonaldTrump
52	7.0	0.1259	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1132850794359922688	87091	https://twitter.com/kantei/status/1132829029197680640	https://twitter.com/realDonaldTrump/status/1132850794359922688	17341	1558927620	Great evening last night, thank you! ...	[]	[]		realDonaldTrump
53	7.0	0.1839	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1132750329408364544	128736		https://twitter.com/realDonaldTrump/status/1132750329408364544	21334	1558903680	Congratulations to the Great (and my friend) Roger Penske on winning his 18th (UNBELIEVABLE!) Indianapolis 500. I am in Japan, very early in the morning, but I got to watch Simon drive one of the greatest races in the history of the sport. I will see them both, & TEAM, at the WH!	[]	[]		realDonaldTrump
54	6.0	0.1392	country, make, america, back, long, end, meeting, talk, leave, fight	1132630743321055232	109733		https://twitter.com/realDonaldTrump/status/1132630743321055232	25240	1558875180	The Great Patriots of Rolling Thunder WILL be coming back to Washington, D.C. next year, & hopefully for many years to come. It is where they want to be, & where they should be. Have a wonderful time today. Thank you to our great men & women of the Pentagon for working it out!	[]	[]		realDonaldTrump
55	5.0	0.1279	time, fake_news, medium, story, report, fact, bad, news, fake, book	1132627475333304321	89035		https://twitter.com/realDonaldTrump/status/1132627475333304321	21099	1558874400	“Why doesn’t the press apologize to President Trump for the Russian Collusion Delusion?”  @marklevinshow  @JudgeJeanine How about the Dems also?	[]	['marklevinshow', 'JudgeJeanine']		realDonaldTrump
56	7.0	0.1216	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1132623971139112960	194446		https://twitter.com/realDonaldTrump/status/1132623971139112960	52740	1558873560	Thank you  @JPN_PMO  @AbeShinzo!  #POTUSinJapan	['POTUSinJapan']	['JPN_PMO', 'AbeShinzo']	pic.twitter.com/fWToB1XotG	realDonaldTrump
57	7.0	0.1889	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1132614380103843840	101509		https://twitter.com/realDonaldTrump/status/1132614380103843840	24918	1558871280	Tonight in Tokyo, Japan at the Ryōgoku Kokugikan Stadium, it was my great honor to present the first-ever U.S. President’s Cup to Sumo Grand Champion Asanoyama. Congratulations! A great time had by all, thank you  @AbeShinzo!!	[]	['AbeShinzo']	pic.twitter.com/nwwxJl6KXH	realDonaldTrump
58	7.0	0.1434	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1132506435848495104	87471		https://twitter.com/realDonaldTrump/status/1132506435848495104	21233	1558845540	Great progress being made in our Trade Negotiations with Japan. Agriculture and beef heavily in play. Much will wait until after their July elections where I anticipate big numbers!	[]	[]		realDonaldTrump
59	7.0	0.1198	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1132506111884636160	71006		https://twitter.com/realDonaldTrump/status/1132506111884636160	17608	1558845420	Great fun and meeting with Prime Minister  @AbeShinzo. Numerous Japanese officials told me that the Democrats would rather see the United States fail than see me or the Republican Party succeed - Death Wish!	[]	['AbeShinzo']		realDonaldTrump
60	7.0	0.1618	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1132498578629222400	103203		https://twitter.com/realDonaldTrump/status/1132498578629222400	21411	1558843620	Great morning of golf with Prime Minister  @AbeShinzo at Mobara Country Club in Chiba, Japan!	[]	['AbeShinzo']	pic.twitter.com/EZeJ8znS51	realDonaldTrump
61	9.0	0.1211	president, work, election, hard, give, obama, justice, foxandfriend, political, important	1132459370816708608	102835		https://twitter.com/realDonaldTrump/status/1132459370816708608	21664	1558834320	North Korea fired off some small weapons, which disturbed some of my people, and others, but not me. I have confidence that Chairman Kim will keep his promise to me, & also smiled when he called Swampman Joe Biden a low IQ individual, & worse. Perhaps that’s sending me a signal?	[]	[]		realDonaldTrump
62	7.0	0.2168	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1132444714047664129	66096		https://twitter.com/realDonaldTrump/status/1132444714047664129	12459	1558830780	Going to play golf right now with  @AbeShinzo. Japan loves the game. Tremendous fans of  @JackNicklaus,  @TigerWoods, and  @PhilMickelson — I said what about  @GaryPlayer, they said we love Gary too!	[]	['AbeShinzo', 'JackNicklaus', 'TigerWoods', 'PhilMickelson', 'GaryPlayer']		realDonaldTrump
63	3.0	0.1335	collusion, fbi, russia, campaign, witch_hunt, total, start, fire, russian, lie	1132386783898013697	115908		https://twitter.com/realDonaldTrump/status/1132386783898013697	30510	1558816980	In addition to great incompetence and corruption, The Smollett case in Chicago is also about a Hate Crime. Remember, “MAGA COUNTRY DID IT!” That turned out to be a total lie, had nothing to do with “MAGA COUNTRY.” Serious stuff, and not even an apology to millions of people!	[]	[]		realDonaldTrump
64	4.0	0.1066	make, good, thing, happen, bad, call, foxnew, show, put, give	1132374746912493569	94505	https://twitter.com/jonvoight/status/1132093445743489024	https://twitter.com/realDonaldTrump/status/1132374746912493569	21063	1558814100	Thank you John, so nice! ...	[]	[]		realDonaldTrump
65	1.0	0.2188	democrat, border, wall, security, dem, stop, mexico, build, include, illegal	1132369575033606149	91581		https://twitter.com/realDonaldTrump/status/1132369575033606149	25892	1558812900	Another activist Obama appointed judge has just ruled against us on a section of the Southern Wall that is already under construction. This is a ruling against Border Security and in favor of crime, drugs and human trafficking. We are asking for an expedited appeal!	[]	[]		realDonaldTrump
66	7.0	0.1792	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1132191737160589312	100622		https://twitter.com/realDonaldTrump/status/1132191737160589312	17457	1558770480	Getting ready to land in Japan with First Lady Melania. We look forward to seeing everyone soon!	[]	[]		realDonaldTrump
67	6.0	0.1145	country, make, america, back, long, end, meeting, talk, leave, fight	1132187724830482433	105026		https://twitter.com/realDonaldTrump/status/1132187724830482433	23839	1558769520	Can’t believe that Rolling Thunder would be given a hard time with permits in Washington, D.C. They are great Patriots who I have gotten to know and see in action. They love our Country and love our Flag. If I can help, I will!	[]	[]		realDonaldTrump
68	3.0	0.1518	collusion, fbi, russia, campaign, witch_hunt, total, start, fire, russian, lie	1132184674829082624	66708		https://twitter.com/realDonaldTrump/status/1132184674829082624	17213	1558768800	Democrat Senator Mark Warner is acting and talking like he is in total control of the Senate Intelligence Committee. Their is nothing bipartisan about him. He should not be allowed to take “command” of that Committee. Too important! Remember when he spoke to the Russian jokester?	[]	[]		realDonaldTrump
69	0.0	0.131	year, country, china, trade, pay, deal, tariff, money, lose, dollar	1132178835665895424	69911	https://twitter.com/mariabartiromo/status/1131533400798576642	https://twitter.com/realDonaldTrump/status/1132178835665895424	19106	1558767420	The real trade war began 30 years ago, and we lost. This is a bright new Age, the Age of Enlightenment. We don’t lose anymore! ...	[]	[]		realDonaldTrump
70	7.0	0.1534	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1132083465720016896	118605		https://twitter.com/realDonaldTrump/status/1132083465720016896	26549	1558744680	In Alaska with our GREAT TROOPS, departing shortly for Japan!	[]	[]	pic.twitter.com/9a72TMftpN	realDonaldTrump
71	7.0	0.1145	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1132038993682419712	73011		https://twitter.com/realDonaldTrump/status/1132038993682419712	17648	1558734060	.....The Dems want a second shot at Bob Mueller, are very unhappy with the No Collusion Report. They should not be allowed to play this game any longer - no second chances - must get back to work. So bad for our Country!	[]	[]		realDonaldTrump
72	6.0	0.1051	country, make, america, back, long, end, meeting, talk, leave, fight	1132027626489430016	80671		https://twitter.com/realDonaldTrump/status/1132027626489430016	15589	1558731360	....(with many more to come) and 2 Supreme Court Justices - we are getting into record territory! Thank you all and have a great Memorial Day Weekend.	[]	[]		realDonaldTrump
73	8.0	0.1129	vote, win, strong, republican, crime, love, state, big, run, senate	1132027622597128192	87785		https://twitter.com/realDonaldTrump/status/1132027622597128192	17641	1558731360	Mitch McConnell and our Republican Senators have been very solid and strong. We have accomplished a great deal together, in particular with our Courts, 107 Federal Judges....	[]	[]		realDonaldTrump
74	0.0	0.0909	year, country, china, trade, pay, deal, tariff, money, lose, dollar	1132018969664139264	87100		https://twitter.com/realDonaldTrump/status/1132018969664139264	27666	1558729320		[]	[]	pic.twitter.com/8GRaqVxR8S	realDonaldTrump
75	7.0	0.2041	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1131998750354731008	86180		https://twitter.com/realDonaldTrump/status/1131998750354731008	19440	1558724460	Departed the  @WhiteHouse and am now on Air Force One with the First Lady heading to Japan and looking forward to honoring, on behalf of the United States, His Majesty, the Emperor of Japan. I will also be discussing Trade and Military with my friend, Prime Minister  @AbeShinzo.	[]	['WhiteHouse', 'AbeShinzo']	pic.twitter.com/uwEjQNbEXE	realDonaldTrump
76	7.0	0.1474	big, maga, state, florida, tonight, honor, speak, stand, whitehouse, look_forward	1131983310668746752	213640		https://twitter.com/realDonaldTrump/status/1131983310668746752	45951	1558720800	Just spoke to Prime Minister  @NarendraModi where I congratulated him on his big political victory. He is a great man and leader for the people of India - they are lucky to have him!	[]	['NarendraModi']		realDonaldTrump
77	2.0	0.1845	day, north_korea, nation, family, man, world, place, honor, woman, life	1131975977444052992	51101		https://twitter.com/realDonaldTrump/status/1131975977444052992	11378	1558719060	Congratulations to Tom Cotton - his book, “Sacred Duty: A Solider’s Tour at Arlington National Cemetery” just hit the best sellers list. I was at  @ArlingtonNatl yesterday & the people there were so grateful for Tom’s inspiring portrait of “The Old Guard.” Great job  @TomCottonAR!	[]	['ArlingtonNatl', 'TomCottonAR']		realDonaldTrump
